Point1,Point2,Point3,Point4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.1305523,1.1305523,2.2611046
0,0,0,0
8.397127,6.840125,6.840125,13.68025
0.31195146,8.488486,8.488486,16.976972
12.5473,4.498649,4.498649,8.997298
0,0,0,0
11.0044775,10.423499,10.423499,20.846998
0,0,0,0
0,0,0,0
0,0,0,0
0,2.445475,2.445475,4.89095
0,0.16251567,0.16251567,0.32503134
18.38184,0.41856432,0.41856432,0.83712864
0,0,0,0
0.13145208,4.8943987,4.8943987,9.7887974
11.849294,1.9660492,1.9660492,3.9320984
0,0,0,0
2.8163157,29.160866,29.160866,58.321732
0,0,0,0
1.2319237,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.116267875,0.116267875,0.23253575
0.18855067,3.3640175,3.3640175,6.728035
22.874943,1.3765898,1.3765898,2.7531796
13.911364,0.20928216,0.20928216,0.41856432
0,1.9198109,1.9198109,3.8396218
5.620586,4.339321,4.339321,8.678642
1.0687652,2.2943695,2.2943695,4.588739
5.5692134,1.9003106,1.9003106,3.8006212
0,0.6029612,0.6029612,1.2059224
0,0,0,0
0,0,0,0
0,0,0,0
3.6871607,1.4550387,1.4550387,2.9100774
0.27274305,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.303134,0,0,0
5.985864,3.0256798,3.0256798,6.0513596
0.77866524,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.3366928,7.6877546,7.6877546,15.3755092
1.4960299,3.5737073,3.5737073,7.1474146
3.434771,0,0,0
0,0,0,0
3.0068176,7.2151523,7.2151523,14.4303046
6.391752,11.02161,11.02161,22.04322
0.1517326,2.732867,2.732867,5.465734
2.4677203,2.2779298,2.2779298,4.5558596
0.5570439,2.1818774,2.1818774,4.3637548
0.24972907,4.7598352,4.7598352,9.5196704
23.655796,29.116827,29.116827,58.233654
9.802712,9.353067,9.353067,18.706134
8.585372,4.265064,4.265064,8.530128
1.0067198,1.1078182,1.1078182,2.2156364
1.9419776,3.4405751,3.4405751,6.8811502
2.9553754,2.5021625,2.5021625,5.004325
1.29614,1.3414818,1.3414818,2.6829636
0,2.7979605,2.7979605,5.595921
8.900062,15.354425,15.354425,30.70885
50.986523,50.525494,50.525494,101.050988
0,1.2151253,1.2151253,2.4302506
1.7796822,2.7204418,2.7204418,5.4408836
0.30072162,1.1683644,1.1683644,2.3367288
3.1810825,0.116267875,0.116267875,0.23253575
0,0.17440182,0.17440182,0.34880364
0,0,0,0
0,0,0,0
1.2050668,15.44154,15.44154,30.88308
1.3726429,34.53959,34.53959,69.07918
0.8001308,1.6066719,1.6066719,3.2133438
1.5046585,2.2266319,2.2266319,4.4532638
0.38194215,0.46316835,0.46316835,0.9263367
3.3323448,4.3123703,4.3123703,8.6247406
14.715072,14.258073,14.258073,28.516146
0.9750245,0.8667848,0.8667848,1.7335696
1.2396331,0,0,0
0.83717453,1.8803836,1.8803836,3.7607672
12.094091,19.234829,19.234829,38.469658
0.5621551,2.8885515,2.8885515,5.777103
0,0.2270742,0.2270742,0.4541484
0.8313347,10.10657,10.10657,20.21314
5.029067,4.381373,4.381373,8.762746
8.011824,8.582597,8.582597,17.165194
6.1473107,5.2290297,5.2290297,10.4580594
1.006129,0.90626514,0.90626514,1.81253028
0.5123637,0.19077049,0.19077049,0.38154098
0.76581633,0,0,0
1.286902,0.79871345,0.79871345,1.5974269
0,1.1611546,1.1611546,2.3223092
0,0.75939494,0.75939494,1.51878988
0.8806436,1.965195,1.965195,3.93039
0.100165024,2.469667,2.469667,4.939334
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.79665375,0.17440182,0.17440182,0.34880364
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.38368398,0.38368398,0.76736796
17.37704,9.475984,9.475984,18.951968
55.143784,16.367937,16.367937,32.735874
1.5370625,1.521353,1.521353,3.042706
0,0.7944486,0.7944486,1.5888972
1.430644,0,0,0
0.2842901,0,0,0
0.75810695,0,0,0
0.8456748,0.5367072,0.5367072,1.0734144
2.7232232,10.529698,10.529698,21.059396
1.7057405,0,0,0
0.8041079,0.8680662,0.8680662,1.7361324
2.4125059,1.1867831,1.1867831,2.3735662
0.38194215,0.4418179,0.4418179,0.8836358
0,0,0,0
0,0,0,0
3.1497517,0.71196747,0.71196747,1.42393494
3.4715893,1.1636975,1.1636975,2.327395
4.1005225,0.116267875,0.116267875,0.23253575
0.2842901,0,0,0
0.29713908,0,0,0
0,0.116267875,0.116267875,0.23253575
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.29713908,0,0,0
0.75810695,0,0,0
0.34850645,1.3108795,1.3108795,2.621759
1.2880527,0,0,0
0.75810695,0,0,0
5.9643154,1.2536534,1.2536534,2.5073068
0.5072241,0.16182345,0.16182345,0.3236469
0,0.37685075,0.37685075,0.7537015
0,0,0,0
0,0,0,0
0,0.14188841,0.14188841,0.28377682
0,1.1612071,1.1612071,2.3224142
30.336319,38.607098,38.607098,77.214196
0.2842901,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.457751,2.542587,2.542587,5.085174
43.305676,21.895954,21.895954,43.791908
12.627835,6.671743,6.671743,13.343486
1.173154,12.156316,12.156316,24.312632
0,0,0,0
0,0,0,0
11.776992,2.403561,2.403561,4.807122
0,1.7335135,1.7335135,3.467027
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.3766338,1.3766338,2.7532676
5.444887,5.0363746,5.0363746,10.0727492
5.0938015,6.164488,6.164488,12.328976
0,0,0,0
0,2.119616,2.119616,4.239232
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.4419894,6.5629764,6.5629764,13.1259528
8.540261,0,0,0
1.7272439,0,0,0
0.28787398,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1506365,2.915555,2.915555,5.83111
0,0,0,0
0,0,0,0
0,2.8230965,2.8230965,5.646193
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.39209676,0.39209676,0.78419352
0,0,0,0
0,0,0,0
0,0,0,0
1.1836445,26.951773,26.951773,53.903546
0,0,0,0
0.27766332,1.0240012,1.0240012,2.0480024
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.76766396,0,0,0
0.13833807,2.5728729,2.5728729,5.1457458
0.5592928,10.287212,10.287212,20.574424
0.65223235,13.982582,13.982582,27.965164
0,0.6969648,0.6969648,1.3939296
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.56850463,0.5151139,0.5151139,1.0302278
0,6.3103576,6.3103576,12.6207152
4.83688,6.762613,6.762613,13.525226
0.8079095,0,0,0
0,0,0,0
0,0,0,0
7.6470184,48.593845,48.593845,97.18769
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.7981001,1.7981001,3.5962002
0,0,0,0
0,3.1667368,3.1667368,6.3334736
6.3727894,0.22971295,0.22971295,0.4594259
3.4544878,0,0,0
0.15824778,0.9188518,0.9188518,1.8377036
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1276102,1.2762169,1.2762169,2.5524338
1.8857132,3.2276156,3.2276156,6.4552312
0,1.2582306,1.2582306,2.5164612
1.2534481,0,0,0
1.481566,2.4918005,2.4918005,4.983601
0,1.568387,1.568387,3.136774
0.15438856,4.915002,4.915002,9.830004
6.332588,7.906917,7.906917,15.813834
44.883827,73.37913,73.37913,146.75826
1.3962965,12.368466,12.368466,24.736932
0.1070428,4.892318,4.892318,9.784636
0.5100563,1.8649895,1.8649895,3.729979
1.7414596,0.4015238,0.4015238,0.8030476
0.48938072,0,0,0
0,0,0,0
0.59765565,5.2223063,5.2223063,10.4446126
0.1321773,5.7131615,5.7131615,11.426323
1.2601599,1.1971732,1.1971732,2.3943464
4.1239166,2.4407995,2.4407995,4.881599
0,0,0,0
0.986423,1.8171109,1.8171109,3.6342218
0,2.6223385,2.6223385,5.244677
1.4424063,0.39209676,0.39209676,0.78419352
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.2568703,0,0,0
0.63360447,1.7473507,1.7473507,3.4947014
0,0.9029676,0.9029676,1.8059352
1.4297109,4.2117558,4.2117558,8.4235116
15.162988,9.770253,9.770253,19.540506
5.1003017,1.4324313,1.4324313,2.8648626
0,0,0,0
0,0,0,0
0,0,0,0
0,1.0947177,1.0947177,2.1894354
1.0612615,3.2121646,3.2121646,6.4243292
1.2444196,10.609578,10.609578,21.219156
19.15964,17.636292,17.636292,35.272584
0.96628755,0,0,0
2.4897547,1.5979035,1.5979035,3.195807
2.814945,0.3222414,0.3222414,0.6444828
0.3151038,1.8294513,1.8294513,3.6589026
0.76766396,0,0,0
2.6384025,8.257222,8.257222,16.514444
10.976256,4.7835803,4.7835803,9.5671606
29.969913,15.156992,15.156992,30.313984
1.0589044,1.238364,1.238364,2.476728
0.34243113,0.52479285,0.52479285,1.0495857
0.7669213,1.7947061,1.7947061,3.5894122
0.50736344,0.47845894,0.47845894,0.95691788
0.3738848,4.536925,4.536925,9.07385
0,0,0,0
0,1.9604839,1.9604839,3.9209678
0.32892868,0,0,0
0,0,0,0
0,0,0,0
1.1023238,2.653939,2.653939,5.307878
16.898699,15.225007,15.225007,30.450014
2.9526978,1.0282811,1.0282811,2.0565622
3.6500003,0,0,0
0,0.8783138,0.8783138,1.7566276
3.6794903,1.4810554,1.4810554,2.9621108
3.9151556,8.015678,8.015678,16.031356
2.9812315,8.398765,8.398765,16.79753
0.40553156,10.279336,10.279336,20.558672
7.85048,2.102607,2.102607,4.205214
0,0,0,0
0,0,0,0
0.17926842,1.6011003,1.6011003,3.2022006
0,1.568387,1.568387,3.136774
2.412839,1.0542566,1.0542566,2.1085132
0.12922853,1.9823577,1.9823577,3.9647154
0.16583277,2.3019435,2.3019435,4.603887
0,2.0451772,2.0451772,4.0903544
3.0808778,3.3094313,3.3094313,6.6188626
0.78932196,1.0402316,1.0402316,2.0804632
0,1.2667832,1.2667832,2.5335664
0,0.7841935,0.7841935,1.568387
0.15471223,1.4169592,1.4169592,2.8339184
0,0,0,0
0,0,0,0
0,0.6749148,0.6749148,1.3498296
0,0,0,0
0,0,0,0
0,0,0,0
7.351512,21.204214,21.204214,42.408428
20.059998,47.74009,47.74009,95.48018
0.23063356,18.086391,18.086391,36.172782
2.4025464,0,0,0
33.849445,2.045928,2.045928,4.091856
0,0,0,0
3.1989498,0.6981261,0.6981261,1.3962522
13.434119,0,0,0
9.027229,8.414773,8.414773,16.829546
64.571915,36.14144,36.14144,72.28288
9.3384,37.17079,37.17079,74.34158
56.717457,10.445047,10.445047,20.890094
0.7831017,2.0273898,2.0273898,4.0547796
13.102418,6.59414,6.59414,13.18828
15.241029,8.018541,8.018541,16.037082
7.9356112,5.181576,5.181576,10.363152
34.132866,35.934032,35.934032,71.868064
8.876648,29.91856,29.91856,59.83712
4.896894,0.39209676,0.39209676,0.78419352
0.91892326,0.23465157,0.23465157,0.46930314
12.454985,11.068872,11.068872,22.137744
4.1371255,1.4115483,1.4115483,2.8230966
22.470137,16.18524,16.18524,32.37048
23.278645,0.92574257,0.92574257,1.85148514
0.28787398,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12520826,0.10558278,0.10558278,0.21116556
29.624748,34.48783,34.48783,68.97566
0.52766335,0.444956,0.444956,0.889912
5.1687407,3.1909888,3.1909888,6.3819776
9.119687,10.873008,10.873008,21.746016
10.725668,14.110315,14.110315,28.22063
12.796297,11.749553,11.749553,23.499106
0.5828908,2.0248806,2.0248806,4.0497612
0,0,0,0
0,0,0,0
0.41363442,0.34880024,0.34880024,0.69760048
7.338363,0.26451793,0.26451793,0.52903586
0,0,0,0
0,0,0,0
0.29525933,0.50483227,0.50483227,1.00966454
0,0,0,0
0,0,0,0
21.95219,38.219498,38.219498,76.438996
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.4248276,1.1238666,1.1238666,2.2477332
6.621102,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,6.714218,6.714218,13.428436
1.2714307,0.13921997,0.13921997,0.27843994
0,0,0,0
6.621102,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,2.9623165,2.9623165,5.924633
0,0,0,0
0,0.7841935,0.7841935,1.568387
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.10732137,0,0,0
0,5.9598713,5.9598713,11.9197426
49.457832,29.877771,29.877771,59.755542
5.513191,0.5222577,0.5222577,1.0445154
7.455556,50.64865,50.64865,101.2973
1.9501323,4.1904006,4.1904006,8.3808012
33.025158,1.6567043,1.6567043,3.3134086
0,0,0,0
29.984821,10.161489,10.161489,20.322978
0.9933052,1.693685,1.693685,3.38737
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.6482378,0.6482378,1.2964756
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.2226188,0,0,0
0,0,0,0
0.95957994,0,0,0
0,0,0,0
0,0,0,0
0.11402895,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.5226734,2.3939643,2.3939643,4.7879286
16.402061,8.919449,8.919449,17.838898
7.095251,8.459065,8.459065,16.91813
5.2932134,7.69105,7.69105,15.3821
1.9970881,0.88426715,0.88426715,1.7685343
0,3.956073,3.956073,7.912146
0.55438256,0.12240138,0.12240138,0.24480276
1.9972711,5.461551,5.461551,10.923102
11.596826,6.641195,6.641195,13.28239
15.084507,29.546196,29.546196,59.092392
0.81350255,1.1287986,1.1287986,2.2575972
0,2.3612869,2.3612869,4.7225738
0,0.6830428,0.6830428,1.3660856
0,0,0,0
0.12967998,0.109353594,0.109353594,0.218707188
2.8134289,3.9478674,3.9478674,7.8957348
12.647358,11.603556,11.603556,23.207112
8.212422,24.340405,24.340405,48.68081
6.8376017,10.106304,10.106304,20.212608
1.2853987,2.1975498,2.1975498,4.3950996
0,0,0,0
1.2474538,0,0,0
0,0,0,0
1.6027164,1.6265574,1.6265574,3.2531148
13.003674,14.752852,14.752852,29.505704
9.520605,2.493094,2.493094,4.986188
7.679659,1.7002167,1.7002167,3.4004334
2.3164115,1.688745,1.688745,3.37749
0.11332837,0.9519882,0.9519882,1.9039764
110.14356,18.984587,18.984587,37.969174
6.638558,32.939186,32.939186,65.878372
3.223259,3.4295282,3.4295282,6.8590564
0.11402895,0,0,0
2.5696242,3.9204452,3.9204452,7.8408904
11.147068,5.042279,5.042279,10.084558
1.4263667,3.3596883,3.3596883,6.7193766
6.9775505,6.308551,6.308551,12.617102
8.353533,17.988998,17.988998,35.977996
37.78469,23.664074,23.664074,47.328148
25.22728,59.83184,59.83184,119.66368
0,1.7060187,1.7060187,3.4120374
0,1.0347894,1.0347894,2.0695788
3.4640784,0,0,0
1.7471273,1.0890615,1.0890615,2.178123
1.5310402,0,0,0
0,0,0,0
0,0.8340818,0.8340818,1.6681636
0,0,0,0
0,0.7113239,0.7113239,1.4226478
3.5492156,0.9660537,0.9660537,1.9321074
2.058058,2.2016594,2.2016594,4.4033188
0.8358897,2.7736602,2.7736602,5.5473204
0,0.7162347,0.7162347,1.4324694
0,1.3372223,1.3372223,2.6744446
1.952632,0.10557623,0.10557623,0.21115246
0,0,0,0
2.0664203,5.489595,5.489595,10.97919
0.78458965,1.4463533,1.4463533,2.8927066
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.0194515,1.0194515,2.038903
4.269289,0.120666035,0.120666035,0.24133207
8.672299,8.93543,8.93543,17.87086
0,0,0,0
0.77126056,0,0,0
0,0,0,0
0,1.0194515,1.0194515,2.038903
0,1.568387,1.568387,3.136774
0.52531636,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.9565701,0,0,0
0,0,0,0
0,0.62735486,0.62735486,1.25470972
0,0.4015238,0.4015238,0.8030476
0,0.688699,0.688699,1.377398
0.3673022,2.1047645,2.1047645,4.209529
25.513292,13.9228945,13.9228945,27.845789
1.5819858,11.895599,11.895599,23.791198
11.643332,24.813396,24.813396,49.626792
0.9982369,0.6023021,0.6023021,1.2046042
0,0.28540093,0.28540093,0.57080186
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.0194515,1.0194515,2.038903
0.112179786,0.7178544,0.7178544,1.4357088
11.63518,6.824548,6.824548,13.649096
15.173598,48.68926,48.68926,97.37852
12.415021,9.494164,9.494164,18.988328
6.6913486,31.763489,31.763489,63.526978
4.770004,10.239113,10.239113,20.478226
0.6014468,1.6405218,1.6405218,3.2810436
24.34153,16.502213,16.502213,33.004426
1.3835936,1.517131,1.517131,3.034262
12.974213,1.0890615,1.0890615,2.178123
0.48338652,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.996936,5.1942105,5.1942105,10.388421
2.259722,14.826038,14.826038,29.652076
2.8645673,71.14079,71.14079,142.28158
7.1976314,29.549156,29.549156,59.098312
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.772598,0,0,0
0,0,0,0
0.14309517,0.120666035,0.120666035,0.24133207
7.377625,9.348655,9.348655,18.69731
0,0.66215986,0.66215986,1.32431972
0,0,0,0
0.76766396,0,0,0
0.58539456,1.5540328,1.5540328,3.1080656
25.475845,55.95177,55.95177,111.90354
5.6214604,0,0,0
1.0829529,73.168976,73.168976,146.337952
35.646576,48.6293,48.6293,97.2586
7.392511,5.965434,5.965434,11.930868
10.459421,0,0,0
3.1575878,1.0142132,1.0142132,2.0284264
19.066975,1.888593,1.888593,3.777186
0.82407284,1.7671376,1.7671376,3.5342752
0,0.117906414,0.117906414,0.235812828
0,0,0,0
0,0.12529796,0.12529796,0.25059592
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.7665292,1.9752517,1.9752517,3.9505034
41.360455,47.398724,47.398724,94.797448
11.366253,9.549234,9.549234,19.098468
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.80159414,3.642095,3.642095,7.28419
0,3.8894272,3.8894272,7.7788544
4.4201407,0.7841935,0.7841935,1.568387
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.23525807,0.23525807,0.47051614
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
17.080523,0,0,0
10.488487,0,0,0
4.2110114,9.030299,9.030299,18.060598
0,0,0,0
0.49177843,0,0,0
0,0,0,0
0,0.39942852,0.39942852,0.79885704
0,0.8181309,0.8181309,1.6362618
2.5759509,0.31109214,0.31109214,0.62218428
5.110651,5.078342,5.078342,10.156684
2.3989499,0,0,0
5.0893707,0,0,0
6.7012653,10.898928,10.898928,21.797856
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.77137226,0.6504653,0.6504653,1.3009306
0.15471774,4.7000766,4.7000766,9.4001532
3.4664762,0,0,0
0,0,0,0
0.11402895,0,0,0
23.064713,1.5081375,1.5081375,3.016275
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14.596547,1.4115483,1.4115483,2.8230966
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.18110481,0.15271796,0.15271796,0.30543592
0.18174954,22.882084,22.882084,45.764168
0,0,0,0
0,0,0,0
0,0,0,0
8.660637,12.479057,12.479057,24.958114
13.272466,3.0548196,3.0548196,6.1096392
10.412013,25.48523,25.48523,50.97046
18.972921,17.675587,17.675587,35.351174
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.10732137,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.7300782,5.8307376,5.8307376,11.6614752
0,6.844473,6.844473,13.688946
0,0,0,0
0,0,0,0
0,0,0,0
4.8938575,0,0,0
